"LGD_R","LGD_P","LGD_P_pool","LGD_R_pool_1","LGD_R_pool_2","LGD_R_pool_3"
0,0.270368693962829,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.270368693962829,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.270368693962829,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.78430316101939,0.272152155691859,"02 [0.2488,0.3225)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0.354726346697886,0.270368693962829,"02 [0.2488,0.3225)","05 [0.3,0.4)","03 (0.27,0.355]","03 (0.27,0.355]"
0.709757812869483,0.79006595798531,"05 [0.7705,Inf)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0.170836899792262,0.336985037492218,"03 [0.3225,0.5024)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.78430316101939,0.272152155691859,"02 [0.2488,0.3225)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0.984455508315637,0.723133860938509,"04 [0.5024,0.7705)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
0.968477632041961,0.723133860938509,"04 [0.5024,0.7705)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
1.00097812331764,0.723133860938509,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
0.989256446710698,0.723133860938509,"04 [0.5024,0.7705)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
0.989256446710698,0.723133860938509,"04 [0.5024,0.7705)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
0.072524475607214,0.143407302468436,"01 (-Inf,0.2488)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.500839362733618,0.127329612666709,"01 (-Inf,0.2488)","07 [0.5,0.6)","04 (0.355,0.665]","04 (0.355,0.665]"
0.072524475607214,0.143407302468436,"01 (-Inf,0.2488)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.500839362733618,0.127329612666709,"01 (-Inf,0.2488)","07 [0.5,0.6)","04 (0.355,0.665]","04 (0.355,0.665]"
0.0672943597321802,0.143407302468436,"01 (-Inf,0.2488)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0641294831565639,0.127329612666709,"01 (-Inf,0.2488)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0672943597321802,0.143407302468436,"01 (-Inf,0.2488)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0151590698285353,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0151590698285353,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0151590698285353,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.410442173043503,0.170106277719797,"01 (-Inf,0.2488)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
0.410442173043503,0.170106277719797,"01 (-Inf,0.2488)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
0.984170755734663,0.832127594179105,"05 [0.7705,Inf)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
0.986021109934624,0.832127594179105,"05 [0.7705,Inf)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
0.995378397050402,0.832127594179105,"05 [0.7705,Inf)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
0.0707910117373498,0.272152155691859,"02 [0.2488,0.3225)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.322479240234615,"03 [0.3225,0.5024)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.951374712853323,0.161815904547004,"01 (-Inf,0.2488)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
1.00134651169969,0.969647919529969,"05 [0.7705,Inf)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
1.27139891782734,0.753915297051268,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
1.27139891782734,0.753915297051268,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
1.00208650606176,0.753915297051268,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
1.27139891782734,0.753915297051268,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
1.23480005149039,0.753915297051268,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
0,0.161815904547004,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.24400946265054,0.502445412792699,"04 [0.5024,0.7705)","04 [0.2,0.3)","02 (0.146,0.27]","02 (0.146,0.27]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.000527138768324936,0.270368693962829,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0461403165444505,0.170106277719797,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.161815904547004,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.270368693962829,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.270368693962829,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.932808413093895,0.272152155691859,"02 [0.2488,0.3225)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
0.932808413093895,0.272152155691859,"02 [0.2488,0.3225)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
1.00451655646629,0.272152155691859,"02 [0.2488,0.3225)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
0.000398934876580308,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.971501466518243,0.143407302468436,"01 (-Inf,0.2488)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
0.000398934876580308,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.00327983117090497,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.49437706206228,0.336985037492218,"03 [0.3225,0.5024)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
0.468465411587679,0.272152155691859,"02 [0.2488,0.3225)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
0.467230981974059,0.502445412792699,"04 [0.5024,0.7705)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
1.05611677946171,0.753915297051268,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
0.467230981974059,0.336985037492218,"03 [0.3225,0.5024)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
0.152597865049481,0.270368693962829,"02 [0.2488,0.3225)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.195435705651519,0.270368693962829,"02 [0.2488,0.3225)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.167741207024406,0.270368693962829,"02 [0.2488,0.3225)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.167741207024406,0.270368693962829,"02 [0.2488,0.3225)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0,0.270368693962829,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.255030285868387,0.79006595798531,"05 [0.7705,Inf)","04 [0.2,0.3)","02 (0.146,0.27]","02 (0.146,0.27]"
0.149680556777699,0.161815904547004,"01 (-Inf,0.2488)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.255030285868387,0.79006595798531,"05 [0.7705,Inf)","04 [0.2,0.3)","02 (0.146,0.27]","02 (0.146,0.27]"
0.149680556777699,0.127329612666709,"01 (-Inf,0.2488)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.149680556777699,0.127329612666709,"01 (-Inf,0.2488)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.811140352777935,0.770517742926092,"05 [0.7705,Inf)","10 [0.8,0.9)","05 (0.665,0.829]","05 (0.665, Inf]"
0.774826980570231,0.770517742926092,"05 [0.7705,Inf)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0.7821525360508,0.770517742926092,"05 [0.7705,Inf)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0.678891520022928,0.770517742926092,"05 [0.7705,Inf)","08 [0.6,0.7)","05 (0.665,0.829]","05 (0.665, Inf]"
0.533187488364801,0.41049403466038,"03 [0.3225,0.5024)","07 [0.5,0.6)","04 (0.355,0.665]","04 (0.355,0.665]"
0.612037353100384,0.502445412792699,"04 [0.5024,0.7705)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
0.725631067787912,0.237292759155543,"01 (-Inf,0.2488)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0.0415084441293059,0.237292759155543,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.657073313268829,0.770517742926092,"05 [0.7705,Inf)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
0.319694150589985,0.770517742926092,"05 [0.7705,Inf)","05 [0.3,0.4)","03 (0.27,0.355]","03 (0.27,0.355]"
0.604258385617386,0.770517742926092,"05 [0.7705,Inf)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
0.657073313268829,0.770517742926092,"05 [0.7705,Inf)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
1.30936405456637,1.20432592319471,"05 [0.7705,Inf)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
1.32342518020614,0.753915297051268,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
1.31434652841715,1.20432592319471,"05 [0.7705,Inf)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
1.30936405456637,1.20432592319471,"05 [0.7705,Inf)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
1.01573292174218,0.336985037492218,"03 [0.3225,0.5024)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
0.241521863944614,0.248773541726469,"02 [0.2488,0.3225)","04 [0.2,0.3)","02 (0.146,0.27]","02 (0.146,0.27]"
0.241521863944614,0.248773541726469,"02 [0.2488,0.3225)","04 [0.2,0.3)","02 (0.146,0.27]","02 (0.146,0.27]"
0,0.161815904547004,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.349112829124093,0.270368693962829,"02 [0.2488,0.3225)","05 [0.3,0.4)","03 (0.27,0.355]","03 (0.27,0.355]"
0.447117081813311,0.237292759155543,"01 (-Inf,0.2488)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
0.447117081813311,0.237292759155543,"01 (-Inf,0.2488)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
0.88938412434116,0.770517742926092,"05 [0.7705,Inf)","10 [0.8,0.9)","06 (0.829, Inf]","05 (0.665, Inf]"
0.340790921832486,0.272152155691859,"02 [0.2488,0.3225)","05 [0.3,0.4)","03 (0.27,0.355]","03 (0.27,0.355]"
0.889088185021372,0.770517742926092,"05 [0.7705,Inf)","10 [0.8,0.9)","06 (0.829, Inf]","05 (0.665, Inf]"
0.000181891157646338,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0793087357982164,0.127329612666709,"01 (-Inf,0.2488)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.00988253550532379,0.41049403466038,"03 [0.3225,0.5024)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.278594428905846,0.272152155691859,"02 [0.2488,0.3225)","04 [0.2,0.3)","03 (0.27,0.355]","03 (0.27,0.355]"
0.818168730710251,0.502445412792699,"04 [0.5024,0.7705)","10 [0.8,0.9)","05 (0.665,0.829]","05 (0.665, Inf]"
0.918313352572634,0.272152155691859,"02 [0.2488,0.3225)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
0.278594428905846,0.270368693962829,"02 [0.2488,0.3225)","04 [0.2,0.3)","03 (0.27,0.355]","03 (0.27,0.355]"
0.533592405918806,0.502445412792699,"04 [0.5024,0.7705)","07 [0.5,0.6)","04 (0.355,0.665]","04 (0.355,0.665]"
0.773637292074103,0.770517742926092,"05 [0.7705,Inf)","09 [0.7,0.8)","05 (0.665,0.829]","05 (0.665, Inf]"
0.983770271912965,0.770517742926092,"05 [0.7705,Inf)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
0.00512166863515056,0.723133860938509,"04 [0.5024,0.7705)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.378118008509377,0.753915297051268,"04 [0.5024,0.7705)","05 [0.3,0.4)","04 (0.355,0.665]","04 (0.355,0.665]"
0.0856643003340917,0.127329612666709,"01 (-Inf,0.2488)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.97337093516772,0.770517742926092,"05 [0.7705,Inf)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
0,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.183272420490739,0.41049403466038,"03 [0.3225,0.5024)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0280659950052705,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0280659950052705,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0280659950052705,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.31531471102292,0.41049403466038,"03 [0.3225,0.5024)","05 [0.3,0.4)","03 (0.27,0.355]","03 (0.27,0.355]"
0.317741737281151,0.143407302468436,"01 (-Inf,0.2488)","05 [0.3,0.4)","03 (0.27,0.355]","03 (0.27,0.355]"
0.0020468801328658,0.270368693962829,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.270368693962829,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.272152155691859,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.270368693962829,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.272152155691859,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.272152155691859,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.270368693962829,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.270368693962829,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.00808225873731659,0.270368693962829,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.270368693962829,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.00357947089814222,0.270368693962829,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.272152155691859,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.00808225873731659,0.270368693962829,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.00357947089814222,0.270368693962829,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0597157507599592,0.272152155691859,"02 [0.2488,0.3225)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0114503748363221,0.170106277719797,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.125721605894918,0.170106277719797,"01 (-Inf,0.2488)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.125721605894918,0.170106277719797,"01 (-Inf,0.2488)","03 [0.1,0.2)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0114503748363221,0.272152155691859,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0114503748363221,0.272152155691859,"02 [0.2488,0.3225)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.185947741314862,0.143407302468436,"01 (-Inf,0.2488)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.184072009986266,0.127329612666709,"01 (-Inf,0.2488)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.184072009986266,0.127329612666709,"01 (-Inf,0.2488)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.185947741314862,0.143407302468436,"01 (-Inf,0.2488)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.574055303462034,0.770517742926092,"05 [0.7705,Inf)","07 [0.5,0.6)","04 (0.355,0.665]","04 (0.355,0.665]"
0.185947741314862,0.143407302468436,"01 (-Inf,0.2488)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.186916170984464,0.143407302468436,"01 (-Inf,0.2488)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.00106450154723138,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.161815904547004,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.000250247903760746,0.161815904547004,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.000250247903760746,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.815096458332894,0.336985037492218,"03 [0.3225,0.5024)","10 [0.8,0.9)","05 (0.665,0.829]","05 (0.665, Inf]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.516966376735362,0.502445412792699,"04 [0.5024,0.7705)","07 [0.5,0.6)","04 (0.355,0.665]","04 (0.355,0.665]"
0.403869622055203,0.502445412792699,"04 [0.5024,0.7705)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
0.516966376735362,0.502445412792699,"04 [0.5024,0.7705)","07 [0.5,0.6)","04 (0.355,0.665]","04 (0.355,0.665]"
0.516966376735362,0.502445412792699,"04 [0.5024,0.7705)","07 [0.5,0.6)","04 (0.355,0.665]","04 (0.355,0.665]"
0.0560141072686419,0.336985037492218,"03 [0.3225,0.5024)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0560141072686419,0.336985037492218,"03 [0.3225,0.5024)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.319005807895494,0.41049403466038,"03 [0.3225,0.5024)","05 [0.3,0.4)","03 (0.27,0.355]","03 (0.27,0.355]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.82358764923978,0.322479240234615,"03 [0.3225,0.5024)","10 [0.8,0.9)","05 (0.665,0.829]","05 (0.665, Inf]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
1.16936477232011,0.753915297051268,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
1.16939295789556,0.753915297051268,"04 [0.5024,0.7705)","12 [1, Inf]","06 (0.829, Inf]","05 (0.665, Inf]"
0.252346831266374,0.723133860938509,"04 [0.5024,0.7705)","04 [0.2,0.3)","02 (0.146,0.27]","02 (0.146,0.27]"
0.00489850934753716,0.723133860938509,"04 [0.5024,0.7705)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.00489850934753716,0.723133860938509,"04 [0.5024,0.7705)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.00327940073393767,0.143407302468436,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.615401222819654,0.336985037492218,"03 [0.3225,0.5024)","08 [0.6,0.7)","04 (0.355,0.665]","04 (0.355,0.665]"
0.0784995320057359,0.322479240234615,"03 [0.3225,0.5024)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0784995320057359,0.322479240234615,"03 [0.3225,0.5024)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.944134304378623,0.770517742926092,"05 [0.7705,Inf)","11 [0.9,1)","06 (0.829, Inf]","05 (0.665, Inf]"
0.0784995320057359,0.322479240234615,"03 [0.3225,0.5024)","02 [0.05,0.1)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.821103587803139,0.143407302468436,"01 (-Inf,0.2488)","10 [0.8,0.9)","05 (0.665,0.829]","05 (0.665, Inf]"
0.181886276047022,0.41049403466038,"03 [0.3225,0.5024)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.21716593639765,0.143407302468436,"01 (-Inf,0.2488)","04 [0.2,0.3)","02 (0.146,0.27]","02 (0.146,0.27]"
0.21716593639765,0.143407302468436,"01 (-Inf,0.2488)","04 [0.2,0.3)","02 (0.146,0.27]","02 (0.146,0.27]"
0.181886276047022,0.270368693962829,"02 [0.2488,0.3225)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.181886276047022,0.270368693962829,"02 [0.2488,0.3225)","03 [0.1,0.2)","02 (0.146,0.27]","02 (0.146,0.27]"
0.21716593639765,0.143407302468436,"01 (-Inf,0.2488)","04 [0.2,0.3)","02 (0.146,0.27]","02 (0.146,0.27]"
0.370520244653731,0.322479240234615,"03 [0.3225,0.5024)","05 [0.3,0.4)","04 (0.355,0.665]","04 (0.355,0.665]"
0.426100250844367,0.322479240234615,"03 [0.3225,0.5024)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
0.426100250844367,0.322479240234615,"03 [0.3225,0.5024)","06 [0.4,0.5)","04 (0.355,0.665]","04 (0.355,0.665]"
0.233991812679712,0.322479240234615,"03 [0.3225,0.5024)","04 [0.2,0.3)","02 (0.146,0.27]","02 (0.146,0.27]"
0,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0117414065660646,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
0.0324462179190687,0.127329612666709,"01 (-Inf,0.2488)","01 [-Inf,0.05)","01 [-Inf,0.146]","01 [-Inf,0.146]"
